 n_tokens_title, title_subjectivity, title_sentiment_polarity, abs_title_subjectivity, abs_title_sentiment_polarity
13.0,0.05,0.1,0.45,0.1
12.0,0.45,-0.04375,0.05,0.04375
10.0,0.454545454545,0.136363636364,0.0454545454545,0.136363636364
8.0,0.0,0.0,0.5,0.0
9.0,0.6,0.5,0.1,0.5
10.0,0.0,0.0,0.5,0.0
9.0,0.125,0.0,0.375,0.0
10.0,0.0,0.0,0.5,0.0
12.0,0.0,0.0,0.5,0.0
9.0,0.54,0.16,0.04,0.16
11.0,0.1,0.0,0.4,0.0
13.0,0.1875,-0.0625,0.3125,0.0625
13.0,0.0,0.0,0.5,0.0
8.0,0.0666666666667,0.0333333333333,0.433333333333,0.0333333333333
12.0,0.0,0.0,0.5,0.0
8.0,0.75,0.8,0.25,0.8
10.0,0.875,0.4,0.375,0.4
9.0,0.0,0.0,0.5,0.0
13.0,1.0,0.0,0.5,0.0
13.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
11.0,0.9,0.4,0.4,0.4
12.0,0.0,0.0,0.5,0.0
8.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
8.0,0.9,-0.6,0.4,0.6
11.0,0.9,0.6,0.4,0.6
11.0,0.0,0.0,0.5,0.0
8.0,0.133333333333,0.0666666666667,0.366666666667,0.0666666666667
10.0,0.875,-0.1,0.375,0.1
12.0,1.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
14.0,0.375,-0.125,0.125,0.125
14.0,0.0,0.0,0.5,0.0
7.0,0.0,0.0,0.5,0.0
13.0,0.45,0.425,0.05,0.425
6.0,0.7,-0.4,0.2,0.4
8.0,0.4,-0.15,0.1,0.15
9.0,0.0,0.0,0.5,0.0
10.0,0.7,-0.4,0.2,0.4
9.0,0.0,0.0,0.5,0.0
8.0,0.8,0.4,0.3,0.4
9.0,0.0,0.0,0.5,0.0
14.0,0.0,0.0,0.5,0.0
11.0,0.0,0.0,0.5,0.0
11.0,0.0,0.0,0.5,0.0
10.0,0.454545454545,0.136363636364,0.0454545454545,0.136363636364
14.0,0.65,0.0,0.15,0.0
9.0,0.475,-0.4,0.025,0.4
8.0,0.7,0.4,0.2,0.4
5.0,0.0,0.0,0.5,0.0
8.0,1.0,0.5,0.5,0.5
9.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
8.0,0.0625,0.0,0.4375,0.0
13.0,0.0,0.0,0.5,0.0
11.0,0.65,0.35,0.15,0.35
10.0,0.584848484848,0.134343434343,0.0848484848485,0.134343434343
12.0,0.15,0.05,0.35,0.05
13.0,0.0,0.0,0.5,0.0
13.0,0.6,0.2,0.1,0.2
9.0,0.65,0.25,0.15,0.25
9.0,0.0,0.0,0.5,0.0
10.0,0.288888888889,-0.155555555556,0.211111111111,0.155555555556
13.0,1.0,0.0,0.5,0.0
8.0,0.15,0.25,0.35,0.25
13.0,0.0,0.0,0.5,0.0
6.0,0.0,0.0,0.5,0.0
12.0,0.0,0.0,0.5,0.0
9.0,0.75,-0.25,0.25,0.25
8.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
5.0,0.0,0.0,0.5,0.0
9.0,0.2,0.2,0.3,0.2
13.0,0.275,0.209090909091,0.225,0.209090909091
11.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
13.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
7.0,0.0,0.0,0.5,0.0
12.0,0.0,0.0,0.5,0.0
9.0,0.25,0.125,0.25,0.125
7.0,0.0,0.0,0.5,0.0
13.0,0.0,-0.2,0.5,0.2
9.0,0.3,0.0,0.2,0.0
7.0,0.85,0.25,0.35,0.25
12.0,0.0,0.0,0.5,0.0
7.0,0.0,0.0,0.5,0.0
13.0,0.443939393939,-0.0151515151515,0.0560606060606,0.0151515151515
10.0,0.0,0.0,0.5,0.0
11.0,0.454545454545,0.136363636364,0.0454545454545,0.136363636364
9.0,0.0,0.0,0.5,0.0
11.0,0.0,0.0,0.5,0.0
8.0,0.0,0.0,0.5,0.0
12.0,0.540404040404,-0.0212121212121,0.040404040404,0.0212121212121
8.0,0.0,0.0,0.5,0.0
12.0,1.0,0.0,0.5,0.0
13.0,0.6,-0.4,0.1,0.4
8.0,0.0,0.0,0.5,0.0
12.0,0.0,0.0,0.5,0.0
13.0,0.0,0.0,0.5,0.0
7.0,0.95,0.75,0.45,0.75
12.0,0.75,0.166666666667,0.25,0.166666666667
13.0,0.0,0.0,0.5,0.0
12.0,0.45,0.268181818182,0.05,0.268181818182
10.0,1.0,-0.125,0.5,0.125
11.0,1.0,-0.5,0.5,0.5
7.0,0.0,0.0,0.5,0.0
13.0,0.833333333333,0.266666666667,0.333333333333,0.266666666667
11.0,1.0,1.0,0.5,1.0
7.0,0.0,0.0,0.5,0.0
8.0,0.375,-0.125,0.125,0.125
13.0,0.0,0.0,0.5,0.0
10.0,0.4,0.2,0.1,0.2
13.0,0.95,0.225,0.45,0.225
12.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
15.0,0.35,0.05,0.15,0.05
9.0,0.0,0.0,0.5,0.0
13.0,0.0,0.0,0.5,0.0
7.0,0.375,0.0,0.125,0.0
10.0,0.6,-0.4,0.1,0.4
13.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
14.0,0.0,0.0,0.5,0.0
11.0,0.0,0.0,0.5,0.0
12.0,0.214285714286,-0.0666666666667,0.285714285714,0.0666666666667
10.0,0.0,0.0,0.5,0.0
12.0,0.0666666666667,0.0333333333333,0.433333333333,0.0333333333333
11.0,0.45,0.268181818182,0.05,0.268181818182
11.0,0.566666666667,0.0454545454545,0.0666666666667,0.0454545454545
11.0,0.0,0.0,0.5,0.0
14.0,0.5875,0.1375,0.0875,0.1375
9.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
10.0,0.454545454545,0.136363636364,0.0454545454545,0.136363636364
9.0,0.5,0.5,0.0,0.5
9.0,0.5,0.5,0.0,0.5
12.0,0.269230769231,-0.0769230769231,0.230769230769,0.0769230769231
13.0,0.454545454545,0.136363636364,0.0454545454545,0.136363636364
11.0,0.0,0.0,0.5,0.0
10.0,1.0,0.5,0.5,0.5
11.0,0.5,0.5,0.0,0.5
11.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
8.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
7.0,0.0,0.0,0.5,0.0
7.0,0.0,0.0,0.5,0.0
11.0,1.0,-0.3,0.5,0.3
6.0,0.9,0.9,0.4,0.9
7.0,0.0,0.0,0.5,0.0
13.0,0.0,0.0,0.5,0.0
10.0,1.0,0.0,0.5,0.0
9.0,0.5,0.25,0.0,0.25
14.0,0.288888888889,-0.155555555556,0.211111111111,0.155555555556
8.0,0.0,0.0,0.5,0.0
7.0,0.3,1.0,0.2,1.0
8.0,0.0,0.0,0.5,0.0
12.0,0.3,0.1,0.2,0.1
10.0,0.75,0.5,0.25,0.5
9.0,0.0,0.0,0.5,0.0
7.0,0.5,0.375,0.0,0.375
10.0,1.0,0.5,0.5,0.5
8.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
11.0,0.9,-0.6,0.4,0.6
10.0,0.443939393939,-0.0151515151515,0.0560606060606,0.0151515151515
15.0,0.55,0.316666666667,0.05,0.316666666667
10.0,1.0,0.125,0.5,0.125
10.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
11.0,0.5,0.25,0.0,0.25
9.0,0.666666666667,0.208333333333,0.166666666667,0.208333333333
14.0,0.5,0.0,0.0,0.0
10.0,0.0,0.0,0.5,0.0
9.0,0.3,0.2,0.2,0.2
9.0,0.25,0.125,0.25,0.125
10.0,0.288888888889,-0.155555555556,0.211111111111,0.155555555556
10.0,0.825,0.425,0.325,0.425
8.0,0.25,0.25,0.25,0.25
10.0,0.0,0.0,0.5,0.0
11.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
12.0,0.0,0.0,0.5,0.0
10.0,0.4,-0.4,0.1,0.4
10.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
10.0,0.5,0.5,0.0,0.5
9.0,0.5,0.25,0.0,0.25
12.0,0.0,0.0,0.5,0.0
10.0,1.0,0.4,0.5,0.4
12.0,0.6,0.7,0.1,0.7
7.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
10.0,0.65,0.25,0.15,0.25
9.0,0.0666666666667,0.0333333333333,0.433333333333,0.0333333333333
10.0,0.0,0.0,0.5,0.0
14.0,0.333333333333,0.25,0.166666666667,0.25
8.0,0.1,0.0,0.4,0.0
10.0,1.0,-0.25,0.5,0.25
9.0,0.0,0.0,0.5,0.0
12.0,0.0,0.0,0.5,0.0
11.0,0.0,0.0,0.5,0.0
12.0,0.0,0.0,0.5,0.0
11.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
9.0,0.3,1.0,0.2,1.0
11.0,0.466666666667,-0.233333333333,0.0333333333333,0.233333333333
10.0,0.55,-0.3,0.05,0.3
10.0,0.0,0.0,0.5,0.0
8.0,0.0,0.0,0.5,0.0
8.0,0.0,0.0,0.5,0.0
8.0,0.0,0.0,0.5,0.0
11.0,0.0,0.0,0.5,0.0
8.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
12.0,0.375,-0.125,0.125,0.125
9.0,0.454545454545,0.136363636364,0.0454545454545,0.136363636364
12.0,1.0,0.25,0.5,0.25
9.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
13.0,0.5,0.5,0.0,0.5
10.0,0.2,0.1,0.3,0.1
10.0,0.0,0.0,0.5,0.0
14.0,0.7,-0.1,0.2,0.1
10.0,0.25,0.25,0.25,0.25
11.0,0.0,0.0,0.5,0.0
8.0,0.0,0.0,0.5,0.0
8.0,0.801515151515,0.0454545454545,0.301515151515,0.0454545454545
12.0,0.65,-0.1,0.15,0.1
11.0,0.0,0.0,0.5,0.0
11.0,0.4,0.1,0.1,0.1
10.0,0.0,0.0,0.5,0.0
11.0,0.0,0.0,0.5,0.0
13.0,0.0,0.0,0.5,0.0
11.0,0.0,0.0,0.5,0.0
12.0,0.35,-0.1,0.15,0.1
9.0,0.75,-0.15,0.25,0.15
9.0,1.0,0.0,0.5,0.0
11.0,0.6,0.4,0.1,0.4
14.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
11.0,0.7,0.025,0.2,0.025
8.0,0.607142857143,0.464285714286,0.107142857143,0.464285714286
9.0,0.1,-0.1,0.4,0.1
11.0,0.45,0.268181818182,0.05,0.268181818182
7.0,0.0,0.0,0.5,0.0
11.0,0.0,0.0,0.5,0.0
13.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
6.0,0.5,0.5,0.0,0.5
7.0,0.3,1.0,0.2,1.0
9.0,0.3,0.0,0.2,0.0
9.0,0.8,0.7,0.3,0.7
5.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
11.0,0.6,0.2,0.1,0.2
8.0,0.0,0.0,0.5,0.0
11.0,0.0,0.0,0.5,0.0
11.0,1.0,0.5,0.5,0.5
9.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
11.0,0.2,0.1,0.3,0.1
7.0,1.0,0.2,0.5,0.2
13.0,0.227272727273,0.118181818182,0.272727272727,0.118181818182
13.0,0.0,0.0,0.5,0.0
11.0,0.3,1.0,0.2,1.0
9.0,1.0,0.5,0.5,0.5
11.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
14.0,0.2,0.1,0.3,0.1
12.0,0.733333333333,0.433333333333,0.233333333333,0.433333333333
11.0,0.0,0.0,0.5,0.0
7.0,0.0,0.0,0.5,0.0
13.0,0.0,0.0,0.5,0.0
7.0,0.9,-0.6,0.4,0.6
9.0,0.4,-0.15,0.1,0.15
11.0,0.5,0.2,0.0,0.2
10.0,0.0,0.0,0.5,0.0
10.0,0.571428571429,0.357142857143,0.0714285714286,0.357142857143
12.0,0.6,0.4,0.1,0.4
11.0,0.158333333333,-0.0416666666667,0.341666666667,0.0416666666667
9.0,0.0,0.0,0.5,0.0
13.0,0.5,0.0625,0.0,0.0625
8.0,0.7,0.7,0.2,0.7
10.0,1.0,-1.0,0.5,1.0
10.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
8.0,0.0,0.0,0.5,0.0
8.0,0.0,0.0,0.5,0.0
9.0,1.0,0.5,0.5,0.5
7.0,0.0,0.0,0.5,0.0
11.0,0.4,0.8,0.1,0.8
11.0,0.625,0.5,0.125,0.5
11.0,0.4,0.1,0.1,0.1
12.0,0.227083333333,0.0375,0.272916666667,0.0375
15.0,0.25,0.125,0.25,0.125
9.0,0.0,0.0,0.5,0.0
7.0,0.0,0.0,0.5,0.0
12.0,0.95,0.8,0.45,0.8
11.0,0.0,0.0,0.5,0.0
11.0,0.0,0.0,0.5,0.0
13.0,0.440404040404,0.178787878788,0.059595959596,0.178787878788
12.0,0.05,0.1,0.45,0.1
6.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
13.0,0.0,0.0,0.5,0.0
15.0,1.0,0.0,0.5,0.0
13.0,0.375,-0.125,0.125,0.125
11.0,0.6,0.0,0.1,0.0
13.0,0.0,0.0,0.5,0.0
9.0,0.1,-0.1,0.4,0.1
9.0,1.0,-1.0,0.5,1.0
12.0,0.0666666666667,0.0,0.433333333333,0.0
11.0,0.0,0.0,0.5,0.0
11.0,0.0,0.0,0.5,0.0
9.0,0.5,0.5,0.0,0.5
9.0,0.0,0.0,0.5,0.0
11.0,0.4,-0.4,0.1,0.4
11.0,0.49512987013,0.211038961039,0.00487012987013,0.211038961039
10.0,0.0,0.0,0.5,0.0
9.0,0.15,0.0,0.35,0.0
11.0,0.4,0.1,0.1,0.1
11.0,0.364848484848,0.0987878787879,0.135151515152,0.0987878787879
10.0,0.0,0.0,0.5,0.0
13.0,0.7,-0.4,0.2,0.4
13.0,0.525,-0.3,0.025,0.3
6.0,1.0,1.0,0.5,1.0
14.0,0.6375,0.15,0.1375,0.15
7.0,0.0,0.0,0.5,0.0
7.0,0.0,0.0,0.5,0.0
11.0,0.5,0.136363636364,0.0,0.136363636364
8.0,1.0,0.5,0.5,0.5
13.0,0.1,0.2,0.4,0.2
5.0,1.0,0.5,0.5,0.5
13.0,0.0,0.0,0.5,0.0
8.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
11.0,1.0,0.0,0.5,0.0
10.0,0.5,0.5,0.0,0.5
12.0,0.5,0.5,0.0,0.5
13.0,0.0,0.0,0.5,0.0
13.0,0.0,0.0,0.5,0.0
14.0,0.2,0.1,0.3,0.1
11.0,0.0,0.0,0.5,0.0
6.0,0.5,-0.5,0.0,0.5
10.0,0.214285714286,0.107142857143,0.285714285714,0.107142857143
9.0,0.0,0.0,0.5,0.0
10.0,1.0,0.7,0.5,0.7
14.0,0.413333333333,-0.08,0.0866666666667,0.08
8.0,0.35,0.25,0.15,0.25
9.0,0.0,0.0,0.5,0.0
9.0,0.1,0.0,0.4,0.0
9.0,0.5,0.136363636364,0.0,0.136363636364
9.0,0.4,0.0,0.1,0.0
11.0,0.0,0.0,0.5,0.0
11.0,0.05,-0.05,0.45,0.05
8.0,0.4,-0.05,0.1,0.05
14.0,0.333333333333,0.25,0.166666666667,0.25
10.0,0.5875,0.54375,0.0875,0.54375
10.0,1.0,1.0,0.5,1.0
9.0,0.0,0.0,0.5,0.0
11.0,0.5,0.0625,0.0,0.0625
9.0,0.0,0.0,0.5,0.0
9.0,0.5,0.5,0.0,0.5
12.0,0.5,0.5,0.0,0.5
9.0,0.0,0.0,0.5,0.0
11.0,0.6,0.5,0.1,0.5
10.0,0.25,-0.25,0.25,0.25
11.0,0.1,0.0,0.4,0.0
12.0,0.454545454545,0.136363636364,0.0454545454545,0.136363636364
9.0,0.0,0.0,0.5,0.0
8.0,0.0,0.0,0.5,0.0
10.0,0.3,0.3,0.2,0.3
10.0,0.454545454545,0.136363636364,0.0454545454545,0.136363636364
10.0,0.0,0.0,0.5,0.0
11.0,0.666666666667,-0.7,0.166666666667,0.7
9.0,0.0,0.0,0.5,0.0
12.0,0.571428571429,0.357142857143,0.0714285714286,0.357142857143
8.0,0.8,0.4,0.3,0.4
11.0,0.8,0.4,0.3,0.4
8.0,0.0,0.0,0.5,0.0
11.0,0.75,0.625,0.25,0.625
11.0,0.0,0.0,0.5,0.0
11.0,0.0,0.0,0.5,0.0
7.0,0.0,0.0,0.5,0.0
10.0,0.3125,0.0625,0.1875,0.0625
13.0,0.375,-0.125,0.125,0.125
14.0,0.6,0.05,0.1,0.05
10.0,0.9,0.6,0.4,0.6
7.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
11.0,0.166666666667,0.166666666667,0.333333333333,0.166666666667
9.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
9.0,0.5,0.5,0.0,0.5
11.0,0.0,0.0,0.5,0.0
11.0,0.45,0.2,0.05,0.2
8.0,0.0,0.0,0.5,0.0
8.0,0.75,0.75,0.25,0.75
11.0,0.0,0.0,0.5,0.0
13.0,0.375,-0.125,0.125,0.125
11.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
8.0,0.0,0.0,0.5,0.0
8.0,0.3,1.0,0.2,1.0
9.0,0.366666666667,0.025,0.133333333333,0.025
8.0,0.4,-0.4,0.1,0.4
9.0,0.5,0.5,0.0,0.5
12.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
14.0,0.0333333333333,-0.0333333333333,0.466666666667,0.0333333333333
8.0,0.0,0.0,0.5,0.0
13.0,0.4,0.1,0.1,0.1
8.0,0.0,0.0,0.5,0.0
8.0,0.55,0.0,0.05,0.0
7.0,1.0,0.6,0.5,0.6
11.0,0.0,0.0,0.5,0.0
9.0,0.5,0.3,0.0,0.3
9.0,0.0,0.0,0.5,0.0
14.0,1.0,1.0,0.5,1.0
10.0,0.0,0.0,0.5,0.0
7.0,0.0,0.0,0.5,0.0
11.0,0.0,0.0,0.5,0.0
8.0,0.5,0.136363636364,0.0,0.136363636364
10.0,0.4,0.1,0.1,0.1
10.0,0.4,0.1,0.1,0.1
9.0,0.3875,0.05,0.1125,0.05
11.0,0.0,0.0,0.5,0.0
14.0,0.0,0.0,0.5,0.0
13.0,0.25,-0.15,0.25,0.15
8.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
12.0,0.0,0.0,0.5,0.0
11.0,0.75,0.15625,0.25,0.15625
9.0,1.0,0.0,0.5,0.0
11.0,1.0,-0.5,0.5,0.5
9.0,1.0,0.8,0.5,0.8
10.0,0.0,0.0,0.5,0.0
12.0,0.62380952381,0.352380952381,0.12380952381,0.352380952381
9.0,0.0,0.0,0.5,0.0
10.0,0.454545454545,0.136363636364,0.0454545454545,0.136363636364
7.0,0.0,0.0,0.5,0.0
11.0,0.0,0.0,0.5,0.0
8.0,0.0,0.0,0.5,0.0
13.0,0.454545454545,0.136363636364,0.0454545454545,0.136363636364
9.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
10.0,0.5,0.5,0.0,0.5
10.0,0.3,-0.0833333333333,0.2,0.0833333333333
10.0,0.0,0.0,0.5,0.0
10.0,0.7,0.0,0.2,0.0
9.0,0.0,0.0,0.5,0.0
11.0,0.0,0.0,0.5,0.0
11.0,0.0,0.0,0.5,0.0
10.0,0.395833333333,0.166666666667,0.104166666667,0.166666666667
7.0,0.5,0.5,0.0,0.5
11.0,0.388888888889,0.1,0.111111111111,0.1
9.0,0.5,0.5,0.0,0.5
10.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
15.0,0.0,0.0,0.5,0.0
9.0,0.5,0.5,0.0,0.5
11.0,0.4,0.1,0.1,0.1
9.0,0.0,0.0,0.5,0.0
10.0,0.55,0.35,0.05,0.35
9.0,1.0,1.0,0.5,1.0
10.0,0.0,0.0,0.5,0.0
9.0,0.85,0.25,0.35,0.25
13.0,0.0,0.0,0.5,0.0
9.0,0.454545454545,0.136363636364,0.0454545454545,0.136363636364
11.0,0.0,0.0,0.5,0.0
12.0,0.488888888889,-0.333333333333,0.0111111111111,0.333333333333
12.0,0.4,-0.15,0.1,0.15
10.0,0.0,0.0,0.5,0.0
11.0,0.9,0.6,0.4,0.6
10.0,0.433333333333,0.2,0.0666666666667,0.2
10.0,0.0,0.3,0.5,0.3
12.0,0.3,1.0,0.2,1.0
9.0,0.0,0.0,0.5,0.0
8.0,0.0,0.0,0.5,0.0
11.0,0.65,0.35,0.15,0.35
13.0,0.625,0.5,0.125,0.5
11.0,1.0,0.2,0.5,0.2
10.0,0.7,-0.1,0.2,0.1
14.0,0.75,0.5,0.25,0.5
9.0,0.5,0.5,0.0,0.5
9.0,0.0,0.0,0.5,0.0
12.0,0.55,-0.4,0.05,0.4
9.0,0.0,0.0,0.5,0.0
11.0,0.0,0.0,0.5,0.0
8.0,0.0,0.0,0.5,0.0
11.0,0.5,-0.1875,0.0,0.1875
11.0,0.0,0.0,0.5,0.0
10.0,0.3,-0.2,0.2,0.2
12.0,0.25,-0.25,0.25,0.25
12.0,0.244444444444,0.0222222222222,0.255555555556,0.0222222222222
9.0,0.0,0.0,0.5,0.0
14.0,0.5,0.5,0.0,0.5
9.0,1.0,0.5,0.5,0.5
9.0,0.0,0.0,0.5,0.0
11.0,0.5,0.25,0.0,0.25
11.0,0.0,0.0,0.5,0.0
12.0,0.5,0.5,0.0,0.5
9.0,0.833333333333,0.433333333333,0.333333333333,0.433333333333
8.0,0.0,0.0,0.5,0.0
10.0,0.454545454545,0.136363636364,0.0454545454545,0.136363636364
10.0,0.0,0.0,0.5,0.0
8.0,0.0,0.0,0.5,0.0
14.0,0.0,0.0,0.5,0.0
12.0,0.0,0.0,0.5,0.0
9.0,1.0,0.85,0.5,0.85
10.0,0.333333333333,0.25,0.166666666667,0.25
8.0,0.0,0.0,0.5,0.0
11.0,0.454545454545,0.136363636364,0.0454545454545,0.136363636364
10.0,0.1,0.0,0.4,0.0
11.0,0.55,0.2,0.05,0.2
12.0,0.375,-0.125,0.125,0.125
10.0,0.9,0.6,0.4,0.6
8.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
6.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
7.0,0.0,0.0,0.5,0.0
13.0,0.0,0.0,0.5,0.0
15.0,0.341666666667,0.175,0.158333333333,0.175
10.0,0.666666666667,-0.7,0.166666666667,0.7
8.0,0.625,0.525,0.125,0.525
9.0,0.0,0.0,0.5,0.0
13.0,0.727272727273,0.318181818182,0.227272727273,0.318181818182
13.0,0.525,0.05,0.025,0.05
12.0,1.0,0.5,0.5,0.5
9.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
9.0,0.166666666667,0.0,0.333333333333,0.0
8.0,0.454545454545,0.136363636364,0.0454545454545,0.136363636364
9.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
10.0,0.6,0.7,0.1,0.7
12.0,0.535714285714,0.285714285714,0.0357142857143,0.285714285714
11.0,0.0,0.0,0.5,0.0
13.0,0.3,0.2,0.2,0.2
11.0,0.3,0.25,0.2,0.25
9.0,0.7,0.05,0.2,0.05
8.0,1.0,-0.5,0.5,0.5
7.0,0.0,0.0,0.5,0.0
9.0,0.0666666666667,0.0,0.433333333333,0.0
10.0,0.333333333333,0.25,0.166666666667,0.25
9.0,0.125,0.0,0.375,0.0
11.0,0.3,0.25,0.2,0.25
9.0,0.0,0.0,0.5,0.0
8.0,0.25,0.25,0.25,0.25
9.0,0.5,0.25,0.0,0.25
9.0,0.0,0.0,0.5,0.0
13.0,0.75,0.0833333333333,0.25,0.0833333333333
6.0,1.0,0.5,0.5,0.5
10.0,0.45,0.175,0.05,0.175
12.0,0.0,0.0,0.5,0.0
8.0,0.0,0.0,0.5,0.0
13.0,0.5,0.5,0.0,0.5
11.0,0.5,-0.2,0.0,0.2
10.0,0.477272727273,0.318181818182,0.0227272727273,0.318181818182
9.0,0.7,0.4,0.2,0.4
12.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
10.0,0.3,-0.5,0.2,0.5
10.0,0.625,-0.075,0.125,0.075
11.0,0.0,0.0,0.5,0.0
11.0,0.571428571429,0.357142857143,0.0714285714286,0.357142857143
12.0,0.8,0.7,0.3,0.7
8.0,0.0,0.0,0.5,0.0
10.0,0.2,0.3,0.3,0.3
12.0,0.0,-0.2,0.5,0.2
12.0,0.0,0.0,0.5,0.0
11.0,0.416666666667,0.15625,0.0833333333333,0.15625
13.0,0.375,-0.125,0.125,0.125
11.0,0.1,0.0,0.4,0.0
13.0,0.0,0.0,0.5,0.0
9.0,0.05,-0.075,0.45,0.075
9.0,0.583333333333,-0.1,0.0833333333333,0.1
9.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
11.0,1.0,0.85,0.5,0.85
11.0,0.8,0.7,0.3,0.7
9.0,1.0,0.0,0.5,0.0
11.0,0.0,0.0,0.5,0.0
10.0,0.65,0.35,0.15,0.35
11.0,0.333333333333,0.25,0.166666666667,0.25
10.0,0.702272727273,0.368181818182,0.202272727273,0.368181818182
12.0,0.0,0.0,0.5,0.0
9.0,0.5,0.0625,0.0,0.0625
12.0,0.6,0.0,0.1,0.0
10.0,0.75,0.375,0.25,0.375
9.0,0.0,0.0,0.5,0.0
15.0,0.05,0.0,0.45,0.0
12.0,0.0,0.0,0.5,0.0
11.0,0.4,0.1,0.1,0.1
11.0,0.0,0.0,0.5,0.0
10.0,0.166666666667,0.0,0.333333333333,0.0
9.0,0.0,0.0,0.5,0.0
11.0,0.3,0.2,0.2,0.2
12.0,0.454545454545,0.136363636364,0.0454545454545,0.136363636364
8.0,0.0,0.0,0.5,0.0
11.0,0.9,0.6,0.4,0.6
10.0,0.35,0.35,0.15,0.35
10.0,0.75,0.375,0.25,0.375
7.0,0.455555555556,0.227777777778,0.0444444444444,0.227777777778
9.0,0.0,0.0,0.5,0.0
11.0,0.5,0.5,0.0,0.5
11.0,0.0,0.0,0.5,0.0
10.0,0.4,0.1,0.1,0.1
7.0,0.0,0.0,0.5,0.0
13.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
9.0,1.0,0.0,0.5,0.0
11.0,0.0,0.0,0.5,0.0
10.0,0.733333333333,0.433333333333,0.233333333333,0.433333333333
6.0,0.7,0.4,0.2,0.4
6.0,0.0,0.0,0.5,0.0
11.0,0.0,0.0,0.5,0.0
7.0,0.0,0.0,0.5,0.0
9.0,1.0,-0.5,0.5,0.5
12.0,0.221428571429,0.0,0.278571428571,0.0
11.0,0.5,0.0,0.0,0.0
13.0,0.2,-0.0555555555556,0.3,0.0555555555556
7.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
7.0,0.0,0.0,0.5,0.0
14.0,0.0,0.0,0.5,0.0
11.0,0.0,0.0,0.5,0.0
13.0,0.0,0.0,0.5,0.0
11.0,0.183333333333,0.5,0.316666666667,0.5
7.0,0.0,0.0,0.5,0.0
