 self_reference_min_shares, self_reference_max_shares, self_reference_avg_sharess
3100.0,3100.0,3100.0
936.0,3100.0,2018.0
17800.0,17800.0,17800.0
5000.0,5000.0,5000.0
797.0,11500.0,6148.5
1400.0,3700.0,2550.0
2300.0,6300.0,4300.0
6300.0,45900.0,19566.6666667
1400.0,2100.0,1750.0
2200.0,2700.0,2366.66666667
18300.0,34900.0,26600.0
954.0,27100.0,5494.25
6500.0,6500.0,6500.0
4300.0,24200.0,14250.0
1900.0,1900.0,1900.0
10100.0,10100.0,10100.0
902.0,19400.0,8476.0
1000.0,2000.0,1500.0
2000.0,2000.0,2000.0
14600.0,14600.0,14600.0
0.0,0.0,0.0
1800.0,16200.0,7366.66666667
791.0,2800.0,2272.75
1700.0,1700.0,1700.0
1100.0,2400.0,1750.0
1400.0,18800.0,10100.0
1500.0,4600.0,3266.66666667
0.0,0.0,0.0
917.0,13900.0,3422.63157895
1400.0,1400.0,1400.0
0.0,0.0,0.0
958.0,3100.0,2029.0
1100.0,1100.0,1100.0
0.0,0.0,0.0
2000.0,2000.0,2000.0
15700.0,19600.0,17650.0
0.0,0.0,0.0
1700.0,1700.0,1700.0
6300.0,6300.0,6300.0
1800.0,2300.0,2033.33333333
1000.0,1000.0,1000.0
4900.0,4900.0,4900.0
886.0,3100.0,1895.33333333
1300.0,1300.0,1300.0
1300.0,5500.0,3766.66666667
4500.0,5500.0,5000.0
3600.0,45900.0,18000.0
2600.0,3000.0,2800.0
6500.0,45900.0,26200.0
420.0,4500.0,1995.71428571
3500.0,3500.0,3500.0
865.0,2600.0,1249.8
718.0,2600.0,1659.0
913.0,45900.0,14003.25
8500.0,8500.0,8500.0
0.0,0.0,0.0
8900.0,8900.0,8900.0
1500.0,4300.0,2900.0
1500.0,9100.0,4900.0
0.0,0.0,0.0
7000.0,7000.0,7000.0
1400.0,1400.0,1400.0
5400.0,5400.0,5400.0
1500.0,1500.0,1500.0
736.0,45900.0,4613.37037037
885.0,2500.0,1546.25
3200.0,3200.0,3200.0
4500.0,4500.0,4500.0
3100.0,3100.0,3100.0
1200.0,1200.0,1200.0
0.0,0.0,0.0
2500.0,2500.0,2500.0
2600.0,6000.0,4300.0
822.0,1000.0,931.0
0.0,0.0,0.0
3100.0,3100.0,3100.0
1100.0,35800.0,8240.0
1000.0,1000.0,1000.0
13800.0,13800.0,13800.0
0.0,0.0,0.0
653.0,1300.0,1084.33333333
1100.0,2200.0,1650.0
1400.0,3100.0,2250.0
1800.0,1800.0,1800.0
1600.0,1600.0,1600.0
1000.0,6200.0,3200.0
1600.0,2800.0,2000.0
5200.0,5200.0,5200.0
21000.0,21000.0,21000.0
1700.0,1700.0,1700.0
798.0,4500.0,2056.33333333
732.0,9500.0,3444.22222222
1700.0,1700.0,1700.0
907.0,1000.0,953.5
0.0,0.0,0.0
0.0,0.0,0.0
917.0,13400.0,3285.0
732.0,60100.0,6128.06666667
917.0,56500.0,5679.44444444
698.0,1600.0,1149.0
1800.0,2600.0,2200.0
1600.0,1600.0,1600.0
420.0,9500.0,3150.0
2500.0,4800.0,3650.0
0.0,0.0,0.0
971.0,1500.0,1157.0
2100.0,9000.0,5000.0
2300.0,2500.0,2400.0
917.0,13900.0,6105.66666667
2200.0,2200.0,2200.0
0.0,0.0,0.0
1700.0,1700.0,1700.0
6200.0,60100.0,42133.3333333
0.0,0.0,0.0
4300.0,6500.0,5400.0
3300.0,9500.0,6400.0
9400.0,9400.0,9400.0
1600.0,1600.0,1600.0
895.0,45900.0,4751.25
1100.0,1100.0,1100.0
1100.0,1100.0,1100.0
1100.0,34100.0,8914.28571429
975.0,975.0,975.0
1200.0,50600.0,11633.3333333
4500.0,5000.0,4750.0
3000.0,6500.0,4750.0
1100.0,1100.0,1100.0
7000.0,21300.0,12160.0
2900.0,6500.0,4700.0
1400.0,3500.0,2166.66666667
64500.0,210300.0,137400.0
901.0,18800.0,7100.33333333
4900.0,4900.0,4900.0
753.0,753.0,753.0
1800.0,3800.0,2800.0
697.0,7900.0,2511.94736842
12400.0,12400.0,12400.0
12400.0,14600.0,13500.0
0.0,0.0,0.0
10500.0,10500.0,10500.0
718.0,4400.0,2502.57142857
917.0,45900.0,4792.27272727
917.0,19100.0,4072.85714286
917.0,7900.0,2981.2
2000.0,2000.0,2000.0
2200.0,2200.0,2200.0
791.0,2600.0,1697.0
917.0,7900.0,2612.77777778
941.0,941.0,941.0
747.0,22100.0,6629.4
917.0,13900.0,3172.85714286
917.0,7900.0,2912.77777778
1200.0,1300.0,1250.0
2100.0,2100.0,2100.0
680.0,3000.0,1840.0
2500.0,2500.0,2500.0
3100.0,3100.0,3100.0
4500.0,5500.0,5000.0
4500.0,4500.0,4500.0
917.0,7900.0,2944.28571429
7100.0,13900.0,10500.0
917.0,7900.0,2543.68421053
917.0,56500.0,5153.80952381
917.0,7900.0,2796.66666667
917.0,7900.0,2578.63636364
917.0,7900.0,2543.68421053
986.0,6100.0,2797.66666667
1500.0,53100.0,27300.0
2400.0,2400.0,2400.0
6400.0,56500.0,31450.0
757.0,7900.0,2447.0
852.0,7900.0,2403.9047619
917.0,7900.0,2559.47368421
917.0,7900.0,2477.61904762
6500.0,6500.0,6500.0
13900.0,34100.0,24000.0
444.0,924.0,694.333333333
714.0,1200.0,957.0
678.0,34700.0,8028.0
917.0,11800.0,3196.11111111
917.0,11800.0,3396.5
917.0,45900.0,4851.5
1800.0,1800.0,1800.0
1300.0,69300.0,18450.0
669.0,1700.0,1101.66666667
1700.0,1700.0,1700.0
1600.0,9100.0,4100.0
689.0,56500.0,5416.78947368
0.0,0.0,0.0
917.0,7900.0,2718.33333333
1500.0,19700.0,10600.0
1500.0,7100.0,4300.0
8300.0,8300.0,8300.0
927.0,3600.0,2218.14285714
889.0,9400.0,5144.5
917.0,45900.0,4796.5
1600.0,1600.0,1600.0
0.0,0.0,0.0
0.0,0.0,0.0
917.0,7900.0,2679.44444444
2100.0,31500.0,19966.6666667
0.0,0.0,0.0
6400.0,6400.0,6400.0
1000.0,21900.0,11450.0
1800.0,1800.0,1800.0
1200.0,1200.0,1200.0
95900.0,95900.0,95900.0
3900.0,3900.0,3900.0
4300.0,4300.0,4300.0
3900.0,3900.0,3900.0
4100.0,5400.0,4750.0
979.0,14700.0,6626.33333333
3400.0,3400.0,3400.0
3400.0,3400.0,3400.0
1900.0,2700.0,2166.66666667
830.0,6300.0,3565.0
936.0,4200.0,1714.4
1000.0,6300.0,3100.0
1300.0,1300.0,1300.0
814.0,4900.0,2857.0
816.0,62900.0,22738.6666667
2800.0,2800.0,2800.0
4200.0,50600.0,27400.0
12400.0,12400.0,12400.0
2700.0,83300.0,43000.0
0.0,0.0,0.0
1100.0,1100.0,1100.0
917.0,56500.0,5679.44444444
1800.0,41900.0,12250.0
1500.0,1800.0,1650.0
2500.0,2500.0,2500.0
1100.0,1100.0,1100.0
1700.0,4100.0,2733.33333333
869.0,6400.0,3634.5
799.0,3200.0,1649.875
1200.0,7100.0,2620.0
1100.0,4100.0,2600.0
2100.0,2600.0,2350.0
0.0,0.0,0.0
686.0,3500.0,2396.5
32000.0,32000.0,32000.0
0.0,0.0,0.0
881.0,1100.0,990.5
982.0,13600.0,5680.33333333
7300.0,7300.0,7300.0
1600.0,5600.0,3600.0
1100.0,1100.0,1100.0
669.0,1500.0,1019.0
6800.0,6800.0,6800.0
917.0,56500.0,5470.0
33800.0,33800.0,33800.0
1600.0,1600.0,1600.0
496.0,50600.0,11254.6
484.0,2700.0,1225.85714286
1600.0,10000.0,5800.0
927.0,9400.0,3831.75
5400.0,5400.0,5400.0
1400.0,2700.0,2050.0
3300.0,3300.0,3300.0
1200.0,1800.0,1500.0
12800.0,12800.0,12800.0
791.0,2800.0,1813.0
3200.0,9100.0,5400.0
1200.0,1200.0,1200.0
1200.0,1500.0,1350.0
1000.0,11200.0,3590.0
5200.0,6700.0,5950.0
19500.0,19500.0,19500.0
1100.0,1300.0,1200.0
0.0,0.0,0.0
478.0,5600.0,2383.0
1100.0,11200.0,5200.0
819.0,3600.0,2073.0
988.0,20300.0,8696.0
7100.0,7100.0,7100.0
1300.0,9900.0,4733.33333333
4400.0,4400.0,4400.0
791.0,1800.0,1295.5
621.0,3400.0,1352.8
889.0,9400.0,5144.5
2500.0,4600.0,3300.0
922.0,1100.0,1011.0
2700.0,2700.0,2700.0
21000.0,23700.0,22350.0
1400.0,1400.0,1400.0
0.0,0.0,0.0
1800.0,4100.0,2950.0
2700.0,2700.0,2700.0
14000.0,14000.0,14000.0
7300.0,7300.0,7300.0
9000.0,9000.0,9000.0
571.0,3400.0,1165.6
0.0,0.0,0.0
1900.0,9700.0,3925.0
0.0,0.0,0.0
0.0,0.0,0.0
1500.0,1500.0,1500.0
5400.0,25700.0,15550.0
0.0,0.0,0.0
2300.0,12800.0,5800.0
1300.0,1300.0,1300.0
718.0,718.0,718.0
0.0,0.0,0.0
0.0,0.0,0.0
6500.0,22800.0,14650.0
497.0,128500.0,11130.2592593
2500.0,2500.0,2500.0
795.0,18600.0,9998.33333333
8000.0,8000.0,8000.0
0.0,0.0,0.0
1400.0,1400.0,1400.0
638.0,1600.0,982.666666667
708.0,14700.0,5569.33333333
1100.0,1100.0,1100.0
1400.0,11700.0,6550.0
0.0,0.0,0.0
791.0,8700.0,3530.33333333
5500.0,5500.0,5500.0
1500.0,10800.0,4800.0
642.0,1600.0,994.333333333
104100.0,104100.0,104100.0
546.0,7700.0,2987.0
9000.0,9000.0,9000.0
7900.0,45900.0,26900.0
3600.0,3600.0,3600.0
994.0,2700.0,1847.0
1100.0,9100.0,5100.0
917.0,11800.0,3076.5
946.0,64100.0,32523.0
2700.0,2700.0,2700.0
795.0,10600.0,4231.66666667
5200.0,298400.0,103900.0
3600.0,3600.0,3600.0
0.0,0.0,0.0
1500.0,1500.0,1500.0
2700.0,7500.0,5566.66666667
2600.0,2600.0,2600.0
917.0,45900.0,4993.88
632.0,632.0,632.0
941.0,941.0,941.0
658.0,927.0,817.666666667
1100.0,18800.0,7766.66666667
519.0,519.0,519.0
2000.0,6700.0,4350.0
47800.0,62300.0,55050.0
2000.0,6800.0,3733.33333333
0.0,0.0,0.0
1200.0,1500.0,1300.0
1100.0,2500.0,1866.66666667
936.0,2000.0,1478.66666667
78600.0,78600.0,78600.0
1300.0,7100.0,2920.0
2500.0,2500.0,2500.0
29500.0,29500.0,29500.0
8900.0,8900.0,8900.0
1300.0,1300.0,1300.0
1600.0,21400.0,11500.0
0.0,0.0,0.0
1400.0,22200.0,8025.0
3300.0,14400.0,8850.0
0.0,0.0,0.0
1400.0,14400.0,7900.0
3000.0,3000.0,3000.0
1800.0,1800.0,1800.0
210300.0,210300.0,210300.0
805.0,2500.0,1652.5
2100.0,4600.0,3350.0
881.0,1500.0,1190.5
1200.0,13900.0,6000.0
885.0,1400.0,1142.5
877.0,56500.0,7663.90909091
11200.0,11200.0,11200.0
6700.0,6700.0,6700.0
638.0,4600.0,2170.75
812.0,8000.0,4528.0
1700.0,27200.0,14450.0
2100.0,2100.0,2100.0
47800.0,47800.0,47800.0
1400.0,1400.0,1400.0
2000.0,2000.0,2000.0
2700.0,2700.0,2700.0
914.0,1600.0,1238.0
3600.0,3600.0,3600.0
6200.0,8600.0,7633.33333333
8300.0,8300.0,8300.0
1000.0,6100.0,2675.0
6500.0,6500.0,6500.0
1000.0,3400.0,2200.0
4400.0,7600.0,6000.0
1100.0,1100.0,1100.0
632.0,10600.0,2815.0
868.0,997.0,932.5
8400.0,8400.0,8400.0
1100.0,1100.0,1100.0
790.0,790.0,790.0
0.0,0.0,0.0
1200.0,67500.0,23366.6666667
795.0,10600.0,2458.625
621.0,868.0,744.5
675.0,794.0,734.5
611.0,7700.0,3082.2
420.0,10600.0,3669.16666667
885.0,2200.0,1542.5
866.0,3600.0,2361.0
971.0,2000.0,1490.33333333
798.0,1400.0,1174.5
798.0,1100.0,949.0
1800.0,2500.0,2150.0
2500.0,6400.0,3650.0
936.0,2000.0,1384.0
1100.0,2000.0,1550.0
1300.0,1300.0,1300.0
41900.0,41900.0,41900.0
742.0,5500.0,1913.2
936.0,1500.0,1234.5
1200.0,1200.0,1200.0
1200.0,5500.0,3333.33333333
798.0,2000.0,1299.33333333
7600.0,7600.0,7600.0
924.0,12400.0,4456.0
1100.0,6300.0,2900.0
936.0,2000.0,1434.0
2600.0,2600.0,2600.0
1600.0,11700.0,5233.33333333
3600.0,197600.0,70133.3333333
511.0,50600.0,17303.6666667
49900.0,49900.0,49900.0
4200.0,4900.0,4550.0
2100.0,2400.0,2250.0
1000.0,9300.0,5150.0
10900.0,10900.0,10900.0
0.0,0.0,0.0
1800.0,3300.0,2550.0
8300.0,8300.0,8300.0
868.0,3400.0,1548.0
967.0,3800.0,1955.66666667
888.0,18800.0,5017.6
934.0,934.0,934.0
936.0,936.0,936.0
2500.0,10400.0,5400.0
642.0,2700.0,1130.66666667
1700.0,1900.0,1800.0
802.0,5200.0,1857.4
0.0,0.0,0.0
0.0,0.0,0.0
10400.0,21000.0,15700.0
956.0,8700.0,4518.66666667
4400.0,4800.0,4600.0
7800.0,7800.0,7800.0
0.0,0.0,0.0
5900.0,22900.0,12025.0
2000.0,2000.0,2000.0
2300.0,6300.0,4300.0
1100.0,2500.0,1633.33333333
2000.0,13800.0,7900.0
731.0,1900.0,1191.75
2000.0,2000.0,2000.0
1900.0,1900.0,1900.0
2300.0,2300.0,2300.0
1700.0,1700.0,1700.0
0.0,0.0,0.0
1200.0,1200.0,1200.0
794.0,3400.0,1310.71428571
1700.0,3600.0,2650.0
0.0,0.0,0.0
632.0,632.0,632.0
1800.0,3600.0,2700.0
1100.0,1200.0,1150.0
798.0,21000.0,4842.57142857
798.0,2000.0,1499.6
1100.0,4600.0,2425.0
4600.0,12400.0,8500.0
2000.0,12400.0,7400.0
3300.0,6800.0,4466.66666667
796.0,796.0,796.0
1100.0,4800.0,2980.0
0.0,0.0,0.0
731.0,1900.0,1183.33333333
2300.0,2300.0,2300.0
1100.0,1100.0,1100.0
11800.0,11800.0,11800.0
2200.0,29700.0,12640.0
3400.0,3400.0,3400.0
1800.0,21500.0,11650.0
755.0,14700.0,4375.83333333
2000.0,4600.0,3666.66666667
0.0,0.0,0.0
705.0,3400.0,1413.85714286
2500.0,19200.0,10500.0
1300.0,310800.0,59183.3333333
485.0,3900.0,1696.0
936.0,1900.0,1407.2
6700.0,21900.0,13625.0
11500.0,19500.0,15500.0
2100.0,4600.0,3350.0
10700.0,10700.0,10700.0
1400.0,13900.0,7650.0
10700.0,10700.0,10700.0
7600.0,7600.0,7600.0
74100.0,74100.0,74100.0
0.0,0.0,0.0
934.0,934.0,934.0
1000.0,1100.0,1050.0
2200.0,45900.0,24050.0
4400.0,4400.0,4400.0
914.0,8700.0,4042.8
945.0,6400.0,3672.5
3400.0,4300.0,3850.0
2100.0,3700.0,2900.0
861.0,1400.0,1130.5
813.0,7000.0,2920.0
12400.0,12400.0,12400.0
1100.0,21900.0,6250.0
2500.0,21900.0,10375.0
997.0,9100.0,3579.4
866.0,2000.0,1215.0
1100.0,5700.0,3375.0
14700.0,21900.0,18166.6666667
1500.0,9200.0,5350.0
881.0,2100.0,1263.4
742.0,104100.0,28560.5
1500.0,1500.0,1500.0
819.0,10400.0,3803.8
1200.0,2500.0,1850.0
4700.0,5900.0,5300.0
1100.0,21900.0,12266.6666667
1200.0,1200.0,1200.0
1300.0,69300.0,35300.0
4100.0,4500.0,4300.0
1600.0,1600.0,1600.0
1100.0,21900.0,7033.33333333
3600.0,45900.0,19166.6666667
1900.0,2400.0,2150.0
7900.0,7900.0,7900.0
1500.0,1500.0,1500.0
2400.0,14700.0,8550.0
935.0,4600.0,2767.5
1200.0,1200.0,1200.0
4900.0,139500.0,72200.0
802.0,14000.0,3933.66666667
1600.0,1600.0,1600.0
0.0,0.0,0.0
3200.0,3200.0,3200.0
1300.0,2300.0,1800.0
1200.0,6800.0,3266.66666667
621.0,15100.0,5573.0
678.0,20200.0,5763.25
1100.0,21900.0,7200.0
937.0,83300.0,28445.6666667
1200.0,1200.0,1200.0
816.0,62900.0,15236.0
755.0,14700.0,5179.28571429
1000.0,1700.0,1350.0
0.0,0.0,0.0
3200.0,5900.0,4550.0
5700.0,7800.0,6750.0
4500.0,4500.0,4500.0
935.0,3900.0,1832.75
1900.0,1900.0,1900.0
2000.0,38900.0,20450.0
2600.0,2600.0,2600.0
1600.0,6400.0,4000.0
1100.0,4400.0,2266.66666667
0.0,0.0,0.0
1900.0,5600.0,3750.0
1300.0,2300.0,1833.33333333
2200.0,2200.0,2200.0
698.0,8600.0,3519.6
893.0,2800.0,1632.25
691.0,4200.0,1951.66666667
6700.0,6700.0,6700.0
1300.0,21900.0,8550.0
0.0,0.0,0.0
868.0,1600.0,1173.75
1200.0,1200.0,1200.0
13600.0,13600.0,13600.0
0.0,0.0,0.0
1100.0,1100.0,1100.0
657.0,1900.0,1337.5
657.0,3200.0,1661.2
1900.0,2700.0,2166.66666667
1500.0,50600.0,18400.0
5500.0,21900.0,15100.0
0.0,0.0,0.0
1000.0,3900.0,2450.0
2800.0,41600.0,22200.0
1000.0,2400.0,1500.0
1300.0,6400.0,3850.0
755.0,755.0,755.0
24.0,9900.0,3239.3
4700.0,4700.0,4700.0
2500.0,2500.0,2500.0
3000.0,5900.0,4450.0
1500.0,1500.0,1500.0
5900.0,5900.0,5900.0
869.0,869.0,869.0
834.0,1300.0,1067.0
765.0,3100.0,1821.66666667
971.0,8200.0,2379.18181818
3200.0,3200.0,3200.0
19700.0,19700.0,19700.0
1300.0,2300.0,1866.66666667
3000.0,3000.0,3000.0
1700.0,1700.0,1700.0
1000.0,21900.0,8100.0
934.0,3300.0,2478.0
817.0,13800.0,7308.5
0.0,0.0,0.0
492.0,5900.0,3196.0
2200.0,56500.0,29350.0
827.0,827.0,827.0
1800.0,4000.0,3266.66666667
11700.0,11700.0,11700.0
2200.0,2200.0,2200.0
846.0,997.0,916.666666667
104100.0,104100.0,104100.0
322.0,5400.0,2580.5
10200.0,10200.0,10200.0
679.0,5000.0,2893.0
1800.0,21900.0,8085.71428571
729.0,3000.0,1351.2
4700.0,4700.0,4700.0
0.0,0.0,0.0
1400.0,1400.0,1400.0
1400.0,3000.0,2200.0
1000.0,1000.0,1000.0
2500.0,128500.0,65500.0
970.0,10000.0,5485.0
7600.0,7600.0,7600.0
2200.0,2200.0,2200.0
2700.0,2700.0,2700.0
896.0,12200.0,4039.2
2700.0,2700.0,2700.0
917.0,14700.0,3076.19047619
795.0,10600.0,4465.0
5100.0,5100.0,5100.0
11700.0,21900.0,16800.0
3000.0,3000.0,3000.0
5100.0,5100.0,5100.0
0.0,0.0,0.0
1800.0,44700.0,10683.3333333
2000.0,21900.0,12660.0
56500.0,56500.0,56500.0
3000.0,3000.0,3000.0
669.0,1900.0,1210.33333333
5000.0,5000.0,5000.0
0.0,0.0,0.0
5900.0,5900.0,5900.0
0.0,0.0,0.0
1000.0,1000.0,1000.0
0.0,0.0,0.0
4200.0,4200.0,4200.0
3100.0,24200.0,17166.6666667
972.0,7600.0,4990.66666667
1600.0,1600.0,1600.0
927.0,3700.0,2209.0
6700.0,6700.0,6700.0
11700.0,11700.0,11700.0
0.0,0.0,0.0
1100.0,5200.0,3150.0
5500.0,5500.0,5500.0
813.0,813.0,813.0
0.0,0.0,0.0
2100.0,8700.0,5400.0
1100.0,5100.0,2300.0
5200.0,5200.0,5200.0
0.0,0.0,0.0
6500.0,6500.0,6500.0
4600.0,13300.0,10133.3333333
39400.0,39400.0,39400.0
2200.0,6800.0,4500.0
9200.0,11200.0,10200.0
785.0,3200.0,2271.25
0.0,0.0,0.0
2200.0,2200.0,2200.0
1400.0,139500.0,70450.0
2200.0,11400.0,6800.0
1800.0,1800.0,1800.0
771.0,1000.0,922.666666667
799.0,20100.0,5974.75
1400.0,1400.0,1400.0
917.0,1600.0,1258.5
0.0,0.0,0.0
926.0,926.0,926.0
727.0,5000.0,2542.33333333
0.0,0.0,0.0
56500.0,56500.0,56500.0
2600.0,3300.0,2950.0
795.0,2000.0,1397.5
3100.0,47300.0,25200.0
3100.0,3100.0,3100.0
831.0,8400.0,4615.5
3400.0,3400.0,3400.0
22100.0,22100.0,22100.0
7700.0,14000.0,10850.0
1800.0,4100.0,3020.0
0.0,0.0,0.0
3100.0,3100.0,3100.0
2600.0,2600.0,2600.0
1000.0,1000.0,1000.0
762.0,45900.0,7960.57142857
0.0,0.0,0.0
3100.0,3100.0,3100.0
1200.0,3000.0,1900.0
1200.0,1400.0,1300.0
2600.0,2600.0,2600.0
1100.0,3100.0,2100.0
1200.0,1200.0,1200.0
1300.0,4400.0,2600.0
1900.0,13400.0,7650.0
1900.0,3000.0,2450.0
811.0,3100.0,2387.28571429
1400.0,56500.0,28950.0
1400.0,3400.0,2250.0
0.0,0.0,0.0
10000.0,10400.0,10200.0
4600.0,4600.0,4600.0
1200.0,1200.0,1200.0
0.0,0.0,0.0
546.0,7700.0,2844.0
1800.0,9100.0,4666.66666667
0.0,0.0,0.0
1400.0,2400.0,1900.0
13800.0,13800.0,13800.0
1100.0,3600.0,1900.0
786.0,14000.0,5343.11111111
2700.0,4800.0,3750.0
1200.0,1200.0,1200.0
1600.0,1600.0,1600.0
16800.0,16800.0,16800.0
831.0,2100.0,1465.5
0.0,0.0,0.0
0.0,0.0,0.0
5200.0,5200.0,5200.0
33100.0,33100.0,33100.0
5600.0,5600.0,5600.0
1400.0,1900.0,1650.0
1400.0,22800.0,8833.33333333
0.0,0.0,0.0
50600.0,50600.0,50600.0
254.0,1500.0,951.333333333
2600.0,2600.0,2600.0
1900.0,1900.0,1900.0
795.0,13400.0,8265.0
2500.0,2500.0,2500.0
10300.0,10300.0,10300.0
1500.0,1500.0,1500.0
47300.0,47300.0,47300.0
2200.0,27200.0,14700.0
0.0,0.0,0.0
970.0,4300.0,2123.33333333
4900.0,4900.0,4900.0
0.0,0.0,0.0
3000.0,3000.0,3000.0
1700.0,1700.0,1700.0
5500.0,60300.0,32900.0
1900.0,1900.0,1900.0
2700.0,6300.0,4080.0
1900.0,35800.0,15950.0
3500.0,17300.0,8500.0
2200.0,3100.0,2650.0
0.0,0.0,0.0
4200.0,4200.0,4200.0
820.0,83300.0,21835.5
1100.0,1700.0,1433.33333333
0.0,0.0,0.0
990.0,9000.0,4995.0
2200.0,2200.0,2200.0
1100.0,1500.0,1233.33333333
2400.0,6700.0,4550.0
0.0,0.0,0.0
9900.0,9900.0,9900.0
15400.0,15400.0,15400.0
3200.0,4200.0,3700.0
683.0,26600.0,7163.0
1100.0,3700.0,2100.0
1100.0,3700.0,2400.0
3500.0,3500.0,3500.0
724.0,83300.0,29908.0
5200.0,16500.0,10850.0
0.0,0.0,0.0
0.0,0.0,0.0
1900.0,1900.0,1900.0
3200.0,3200.0,3200.0
9800.0,9800.0,9800.0
1100.0,16600.0,6400.0
998.0,998.0,998.0
1200.0,6100.0,3650.0
2600.0,3300.0,2950.0
1100.0,2000.0,1550.0
1400.0,3100.0,2100.0
0.0,0.0,0.0
5100.0,23900.0,14500.0
816.0,62900.0,22738.6666667
0.0,0.0,0.0
1100.0,19300.0,7300.0
2000.0,2100.0,2050.0
13800.0,13800.0,13800.0
2600.0,2600.0,2600.0
867.0,1900.0,1383.5
2200.0,2200.0,2200.0
3700.0,6200.0,4950.0
839.0,1900.0,1217.33333333
2200.0,690400.0,234000.0
0.0,0.0,0.0
713.0,6900.0,2840.66666667
777.0,13400.0,6393.0
3200.0,6000.0,4600.0
1300.0,1300.0,1300.0
2000.0,3000.0,2500.0
5500.0,5500.0,5500.0
775.0,10500.0,4958.33333333
9600.0,22800.0,16200.0
0.0,0.0,0.0
5200.0,5200.0,5200.0
1100.0,16600.0,6400.0
677.0,5300.0,2988.5
1300.0,6200.0,3900.0
1300.0,10400.0,4300.0
1100.0,1300.0,1200.0
1200.0,1200.0,1200.0
5900.0,5900.0,5900.0
0.0,0.0,0.0
1100.0,4000.0,2550.0
1300.0,1300.0,1300.0
0.0,0.0,0.0
12000.0,12000.0,12000.0
1500.0,3900.0,2820.0
3.0,227300.0,20772.0
6700.0,6700.0,6700.0
863.0,863.0,863.0
479.0,1600.0,1036.5
2500.0,2600.0,2550.0
23900.0,23900.0,23900.0
927.0,56500.0,19474.6666667
1100.0,1100.0,1100.0
1100.0,18100.0,9600.0
681.0,4100.0,2047.625
794.0,2100.0,1224.2
1300.0,1300.0,1300.0
1100.0,16600.0,6400.0
2900.0,2900.0,2900.0
64100.0,64100.0,64100.0
7300.0,14600.0,10950.0
0.0,0.0,0.0
6600.0,30600.0,18600.0
0.0,0.0,0.0
1100.0,1100.0,1100.0
0.0,0.0,0.0
5400.0,11200.0,8933.33333333
1900.0,1900.0,1900.0
0.0,0.0,0.0
11600.0,44700.0,21000.0
962.0,962.0,962.0
798.0,5300.0,3316.33333333
4400.0,17400.0,11975.0
3700.0,4500.0,4100.0
1100.0,17400.0,5200.0
13800.0,13800.0,13800.0
1300.0,5000.0,3533.33333333
85.0,1100.0,592.5
1100.0,1100.0,1100.0
1900.0,1900.0,1900.0
1700.0,10100.0,5260.0
1300.0,1300.0,1300.0
0.0,0.0,0.0
959.0,30200.0,15579.5
3400.0,9400.0,6400.0
5100.0,33600.0,19350.0
1500.0,1500.0,1500.0
676.0,2200.0,1335.2
0.0,0.0,0.0
14100.0,18800.0,17233.3333333
0.0,0.0,0.0
0.0,0.0,0.0
708.0,708.0,708.0
104100.0,104100.0,104100.0
1200.0,13900.0,5500.0
569.0,3600.0,1662.55555556
2900.0,2900.0,2900.0
138700.0,138700.0,138700.0
5600.0,5600.0,5600.0
1300.0,6800.0,4333.33333333
1300.0,35800.0,11375.0
4100.0,4100.0,4100.0
806.0,18100.0,9453.0
795.0,10600.0,6765.0
7600.0,7600.0,7600.0
838.0,2600.0,1846.0
1300.0,2500.0,1900.0
2100.0,2100.0,2100.0
2700.0,2700.0,2700.0
0.0,0.0,0.0
740.0,30200.0,10913.3333333
23600.0,23600.0,23600.0
6100.0,6100.0,6100.0
1200.0,10400.0,5116.66666667
0.0,0.0,0.0
367.0,4200.0,2283.5
589.0,589.0,589.0
0.0,0.0,0.0
0.0,0.0,0.0
1400.0,4200.0,2800.0
860.0,934.0,909.333333333
404.0,14900.0,4251.0
3700.0,9500.0,7000.0
1900.0,17400.0,9650.0
3100.0,3100.0,3100.0
954.0,1700.0,1257.5
518.0,3200.0,1936.33333333
2100.0,7000.0,4550.0
2200.0,5500.0,3850.0
1100.0,1500.0,1266.66666667
4100.0,4100.0,4100.0
718.0,718.0,718.0
5200.0,5200.0,5200.0
4300.0,21900.0,13100.0
0.0,0.0,0.0
15000.0,15000.0,15000.0
3300.0,6300.0,4433.33333333
984.0,31500.0,9646.0
13100.0,13100.0,13100.0
6500.0,45900.0,26200.0
1200.0,1200.0,1200.0
2100.0,2100.0,2100.0
0.0,0.0,0.0
18100.0,22800.0,20450.0
0.0,0.0,0.0
1800.0,50600.0,19033.3333333
1100.0,1100.0,1100.0
11500.0,11500.0,11500.0
56500.0,56500.0,56500.0
1500.0,208300.0,73333.3333333
17400.0,22800.0,20100.0
450.0,30200.0,10849.6
952.0,92500.0,24238.0
3800.0,3800.0,3800.0
8500.0,8500.0,8500.0
0.0,0.0,0.0
1200.0,1200.0,1200.0
497.0,17400.0,6140.0
1100.0,1100.0,1100.0
3800.0,3800.0,3800.0
3300.0,3300.0,3300.0
0.0,0.0,0.0
562.0,32000.0,16281.0
0.0,0.0,0.0
2800.0,4300.0,3533.33333333
34700.0,34700.0,34700.0
3000.0,5400.0,4200.0
1300.0,104100.0,52700.0
659.0,4900.0,2064.75
4800.0,4800.0,4800.0
0.0,0.0,0.0
1800.0,1800.0,1800.0
